domain,host,class,type,usage,selector,matching_type,certificate
preproductie.gemeentestein.nl,_443._tcp.preproductie.gemeentestein.nl,IN,TLSA,2,1,1,1e286657d44734e4cab706cfe0498dff2152833c5b85787f1c63c86f42fb0e17
preproductie.heuvelrug.nl,_443._tcp.preproductie.heuvelrug.nl,IN,TLSA,2,1,1,ad6d469e926687693d17ab8d2061439b6ecc98bd23e0ed42c326f2c859fe4d7b
preproductie.huizen.nl,_443._tcp.preproductie.huizen.nl,IN,TLSA,2,1,1,1e286657d44734e4cab706cfe0498dff2152833c5b85787f1c63c86f42fb0e17
preproductie.isd-kompas.nl,_443._tcp.preproductie.isd-kompas.nl,IN,TLSA,2,1,1,1e286657d44734e4cab706cfe0498dff2152833c5b85787f1c63c86f42fb0e17
preproductie.nederweert.nl,_443._tcp.preproductie.nederweert.nl,IN,TLSA,2,1,1,1e286657d44734e4cab706cfe0498dff2152833c5b85787f1c63c86f42fb0e17
preproductie.nieuwkoop.nl,_443._tcp.preproductie.nieuwkoop.nl,IN,TLSA,2,1,1,ad6d469e926687693d17ab8d2061439b6ecc98bd23e0ed42c326f2c859fe4d7b
preproductie.nijkerk.eu,_443._tcp.preproductie.nijkerk.eu,IN,TLSA,2,1,1,1e286657d44734e4cab706cfe0498dff2152833c5b85787f1c63c86f42fb0e17
preproductie.oirschot.nl,_443._tcp.preproductie.oirschot.nl,IN,TLSA,2,1,1,e366fd44d3a7c9bded942d0a62d34f03728aa4996eb24c94e9a1be0a2a5499a3
preproductie.staphorst.nl,_443._tcp.preproductie.staphorst.nl,IN,TLSA,0,0,0,1e286657d44734e4cab706cfe0498dff2152833c5b85787f1c63c86f42fb0e17
preproductie.wijchen.nl,_443._tcp.preproductie.wijchen.nl,IN,TLSA,2,1,1,1e286657d44734e4cab706cfe0498dff2152833c5b85787f1c63c86f42fb0e17
preproductie.zuiderzeeland.nl,_443._tcp.preproductie.zuiderzeeland.nl,IN,TLSA,3,1,1,a2064e9128125dd210f5aa8135724bad456394a7bb2cd43f66aaecdfb940c82e
preproductie.zuidplas.nl,_443._tcp.preproductie.zuidplas.nl,IN,TLSA,3,1,1,4ffad2b14a7fe50f4e92ec0a05a86e7d4a3ae08459143b673ed217b046a91fa7
preview.cursusspiegel.nl,_443._tcp.preview.cursusspiegel.nl,IN,TLSA,3,1,1,ec1484e8336442d6069cf9b2c3ad39adefeafed418536d3bd974549e3ba0ac05
primalife.nl,_443._tcp.primalife.nl,IN,TLSA,3,0,1,8a17f9cc2f9adff28b790648d644a8cf1fab7c9311018fb53972477a4d0f321c
princez.uk,_443._tcp.princez.uk,IN,TLSA,3,1,1,460c66eb0549e32bf2fa2cb5ab6ab9cec32d544b25dbff8a1c8503c688e7ffcd
privacyinternational.org,_443._tcp.privacyinternational.org,IN,TLSA,0,0,1,31ad6648f8104138c738f39ea4320133393e3a18cc02296ef97c2ac9ef6731d0
privyon.nl,_443._tcp.privyon.nl,IN,TLSA,1,1,1,9b9dd39dd87d1c6467a8d35317c15d2818fb6c041e010074ea5499fe19b3709b
prn.ovh,_dane.prn.ovh,IN,TLSA,2,1,1,0b9fa5a59eed715c26c1020c711b4f6ec42d58b0015e14337a39dad301c5afc3
procolix.social,_443._tcp.procolix.social,IN,TLSA,3,0,1,1223558bdc4fd7f23c41eade393bbbe1d6cb790ca84678c2a37eed6bd0a23e0d
procura.nl,_443._tcp.procura.nl,IN,TLSA,3,1,1,ece28cbbf9afb2264c74160b3a8a26c97ac2c4b2243b46cbde0829ee995ac5c3
procurios.com,_443._tcp.procurios.com,IN,TLSA,3,1,1,ec709dc9847243acaa579bdd9eda3e3e69ab69495c26b9ccf298c90546948bc8
prodoniushome.de,_443._tcp.prodoniushome.de,IN,TLSA,3,1,2,c0eb5b9ce3577a9236e6ff5b79e16096d08aaa04d34290109236c4f7c7d43d95d069856b785c60c8cc03426a583c9d6cb41e1e1773207a267cd0d21a025b4170
profor.cz,_443._tcp.profor.cz,IN,TLSA,3,1,1,b4ddc1efcac36ad67a7e23f091ab63c4a38812d7752f84dccca98e7a96fac446
proftrainingcenter.nl,_443._tcp.proftrainingcenter.nl,IN,TLSA,3,0,1,3a349e79bddb851cf0ac59c8f5d70826de449af9bc33a8af090f8c17b173bf47
project.asolutions.nl,_443._tcp.project.asolutions.nl,IN,TLSA,2,1,1,4648564dc7c901037f631391d765643e8f8f86622849f59dfc9564838e1e8a76
project.asolutions.nl,_443._tcp.project.asolutions.nl,IN,TLSA,3,1,1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
project0.bitnoise.nl,_443._tcp.project0.bitnoise.nl,IN,TLSA,3,1,1,05760493b434787e4f9b91aa8dd5cd67ab01bb4c355dce13d32d9aae8485fd0c
projectid.nl,_443._tcp.projectid.nl,IN,TLSA,3,0,1,befa6b978c440556f50712ee1accd1ad250c74f500be51899c87d7fca43663da
proposta.defesa.gov.br,_443._tcp.proposta.defesa.gov.br,IN,TLSA,3,1,1,dc35125441ab566322115997e184322561e247336da6ce63b2c1ae69771c3f46
protagio.nl,_443._tcp.protagio.nl,IN,TLSA,3,1,1,557f5ece18e1176edb1a984de985a53c2deef0c6b6f5ce5c0c9e1c28cdd4ea2e
provalue.nl,_443._tcp.provalue.nl,IN,TLSA,3,0,1,9a203f9402df67632fc1167ff4b7e89cd3ddcdfa55c2d1cd1825bba12cec9bc2
proximusdocdrop.digitaalaangetekend.be,_443._tcp.proximusdocdrop.digitaalaangetekend.be,IN,TLSA,0,1,1,c784333d20bcd742b9fdc3236f4e509b8937070e73067e254dd3bf9c45bf4dde
proxy.hattink.com,_443._tcp.proxy.hattink.com,IN,TLSA,3,1,1,4d76040213895c9ce92127785f7c776a493587c8a5fe0ea297206a2edaa4b87a
proxy.hattink.com,_443._tcp.proxy.hattink.com,IN,TLSA,3,1,1,67833d7e7f11d9e8748f7174772c104cfbfe4df27534a0b19690a92a7a2b394a
pruijn-overheidsadvies.nl,_443._tcp.pruijn-overheidsadvies.nl,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
pruijn-overheidsadvies.nl,_443._tcp.pruijn-overheidsadvies.nl,IN,TLSA,3,1,1,ab3deb6d7da2657645d2e86b6a15daa480201a2c5bba3c0dd8e58654be611e0a
prwingenieurs.nl,_443._tcp.prwingenieurs.nl,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
prx01.hattink.com,_443._tcp.prx01.hattink.com,IN,TLSA,3,1,1,249b606aa1357c3dbe0ac824b59a064d88b7238f818549585311cb20d49ecbc0
prx01.hattink.com,_443._tcp.prx01.hattink.com,IN,TLSA,3,1,1,d535abf2e689e7aca1fe4a5552e792b816bf2a8520a97e9666780f759804ef8f
psikokoro.com,_443._tcp.psikokoro.com,IN,TLSA,3,1,1,47a3ca7c0f7477bae6789c8fcc38cf7d9be429b152ecb66b28db228911c99602
psychologiepraktijkrichters.nl,_443._tcp.psychologiepraktijkrichters.nl,IN,TLSA,3,0,1,c2e5a39f415db86a794a48479f6b927ce327028140f796fef32f35357da875eb
psychologiepraktijkweel.nl,_443._tcp.psychologiepraktijkweel.nl,IN,TLSA,3,0,1,7008f60666474fbe67e8482fd46a68ee910069ef40029605e831bda194f3ab33
psycholooghilversum.com,_dane.vps.greenbull.it,IN,TLSA,2,1,1,276fe8a8c4ec7611565bf9fce6dcace9be320c1b5bea27596b2204071ed04f10
psycholooghilversum.com,_dane.vps.greenbull.it,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
psycholooghilversum.com,_dane.vps.greenbull.it,IN,TLSA,2,1,1,bd936e72b212ef6f773102c6b77d38f94297322efc25396bc3279422e0c89270
psycholooghilversum.com,_dane.vps.greenbull.it,IN,TLSA,2,1,1,e5545e211347241891c554a03934cde9b749664a59d26d615fe58f77990f2d03
psycholoogwijdemeren.nl,_dane.vps.greenbull.it,IN,TLSA,2,1,1,276fe8a8c4ec7611565bf9fce6dcace9be320c1b5bea27596b2204071ed04f10
psycholoogwijdemeren.nl,_dane.vps.greenbull.it,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
psycholoogwijdemeren.nl,_dane.vps.greenbull.it,IN,TLSA,2,1,1,bd936e72b212ef6f773102c6b77d38f94297322efc25396bc3279422e0c89270
psycholoogwijdemeren.nl,_dane.vps.greenbull.it,IN,TLSA,2,1,1,e5545e211347241891c554a03934cde9b749664a59d26d615fe58f77990f2d03
psychose-seminar.de,_443._tcp.psychose-seminar.de,IN,TLSA,3,0,1,3916aea09c6bd36b29c87e3a99aae75d3bff159a0ad6219edf6a1583d5c48d79
pt.databeesie.nl,_443._tcp.pt.databeesie.nl,IN,TLSA,3,1,1,abe8397fbd6db11b507ead76dc8c571750be8346e21af709f15f89411620c405
publicaties.tilburg.nl,_443._tcp.publicaties.tilburg.nl,IN,TLSA,0,1,1,4648564dc7c901037f631391d765643e8f8f86622849f59dfc9564838e1e8a76
puntbv.nl,_443._tcp.puntbv.nl,IN,TLSA,3,0,1,270a4f2b02749e6247ce8bb5e2fa18a0d8ea9dd3b50fe32d4f706cb9061c06fd
puppo.space,_443._tcp.puppo.space,IN,TLSA,3,1,1,8017ae8a78427338935f63aa3180f89654f252be745be6d9c12cf78afc890efb
puur-eiken.nl,_443._tcp.puur-eiken.nl,IN,TLSA,3,0,1,e85d72b0001005ddddc781afa9e65ff90dcd95c0e62cb23413696ea78f6586f4
puurbijmies.nl,_443._tcp.puurbijmies.nl,IN,TLSA,3,0,1,fad16ba0e3d164e1f4ee98931e3910dff57075164f8abfc798e5c57a039eec1f
pvcfloor.nl,_443._tcp.pvcfloor.nl,IN,TLSA,3,0,1,b296d700c4266a0c0cc2222161e8cc0e35e4172258818bdf5632f6db82f758cd
pvdb.aangetekendmailen.nl,_443._tcp.pvdb.aangetekendmailen.nl,IN,TLSA,0,1,1,c784333d20bcd742b9fdc3236f4e509b8937070e73067e254dd3bf9c45bf4dde
pwbox.de,_443._tcp.pwbox.de,IN,TLSA,3,1,1,660be272d7a7e4f586d6a58441090847968438237ce401f3fb71a2b55a3bc309
qconsultzorg.aangetekendmailen.nl,_443._tcp.qconsultzorg.aangetekendmailen.nl,IN,TLSA,0,1,1,c784333d20bcd742b9fdc3236f4e509b8937070e73067e254dd3bf9c45bf4dde
qeepitsafe.nl,_443._tcp.qeepitsafe.nl,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
qiryx.de,_443._tcp.qiryx.de,IN,TLSA,2,1,1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
qiryx.de,_443._tcp.qiryx.de,IN,TLSA,3,1,1,ef3e358cf50baa35ba05e3a250768b60e829a8f188d1bb10f3c5d526ed2af11c
qiryx.eu,_443._tcp.qiryx.eu,IN,TLSA,3,1,1,bd7dceda096c41c2544ccceff51c0d39d5b620798e27a0a9f55db1e6da09c231
qiryx.net,_443._tcp.qiryx.net,IN,TLSA,3,1,1,2d479915a61a322599316060a4301913317e71559d1ce8382deb668f8a99e3dd
qr.antopie.org,_letsencrypt._dane.antopie.org,IN,TLSA,2,1,1,0b9fa5a59eed715c26c1020c711b4f6ec42d58b0015e14337a39dad301c5afc3
quantora.nl,_443._tcp.quantora.nl,IN,TLSA,3,1,1,9df112f3f3cc4fa9cddf864c1097b8f92ddf4454bc945eeee523607eb0b775b1
queens.na.pl,_443._tcp.queens.na.pl,IN,TLSA,1,0,1,3f5fa672446571c0ff382459b50b8a6df3daa93f5ad29a7f55c796f20dddc66f
queens.na.pl,_443._tcp.queens.na.pl,IN,TLSA,1,0,1,7d3bc5260232b5aa4930d5eeeabbc53b026dd3d4dd23b8edbab283348158af2a
queens.na.pl,_443._tcp.queens.na.pl,IN,TLSA,3,1,1,646df7dd7062a9b68399bdfdc9c8fd567d62561c17a99356d3b6a3d55490f973
queens.na.pl,_443._tcp.queens.na.pl,IN,TLSA,3,1,1,74c327d17c6eeea4de8c8dd7d2a12bb48f01222a0bfec8f6c46006618dd3f12b
questionnaire.radquest.org,_443._tcp.questionnaire.radquest.org,IN,TLSA,2,1,1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
questionnaire.radquest.org,_443._tcp.questionnaire.radquest.org,IN,TLSA,3,1,1,ca57f3487c23e818b723231a9bb54883e01833cb96a9f5af8f0151e988efa16b
quickhr.co,_443._tcp.quickhr.co,IN,TLSA,3,1,1,6ec833e01d1d0ab95955bf7fc57db199c9c427ce7e9e7e3fcee829726ea3aeeb
quincent.nl,_443._tcp.quincent.nl,IN,TLSA,3,0,1,89c86b60fe4eebb5dc5bc848fd8f821c5c1924ff042f09cd82b080a157a45ae7
qweb.nl,_443._tcp.qweb.nl,IN,TLSA,3,1,1,b1b3c2a2726ae05bd7aa2ca5d783f288f1a8b923f34c0483f64f315712a8dec9
r-jglazenwasserij.nl,_443._tcp.r-jglazenwasserij.nl,IN,TLSA,3,0,1,b1ee6445fd28a733ae758bc7b94cd7f261bf4694150ff7c9208fd7d25c654266
r4tio.dev,_443._tcp.r4tio.dev,IN,TLSA,3,1,1,50fce709f62c68861d62dacadce28a7f86e9d609e8c695f6c679caadc7a591f3
rachels.nl,_443._tcp.rachels.nl,IN,TLSA,3,1,1,a6e692a73398ce7feef72b3f5535792f110b4da1e694bc18718854e66d9d2359
radioilusion.es,_443._tcp.radioilusion.es,IN,TLSA,3,1,1,a6295813cc12eafd1202a2b7a78b053b62a4298c7f284f3c047ed95098d7b82f
radioilusion.es,_443._tcp.radioilusion.es,IN,TLSA,3,1,1,ebe5e0eafb43ea7a2ded37bbf084af517d6b82fab9f5a0d3f5bcc2678ea66490
radiototaalnijmegen.nl,_443._tcp.radiototaalnijmegen.nl,IN,TLSA,3,0,1,41feea8eece148c50405483a0ae037442ebf94d818cba5ca820f441eee6f5065
ragunda.se,_443._tcp.ragunda.se,IN,TLSA,3,1,1,aaae34d99ef5992215eeacc6daf4edc870e398aa5e53e19da2d4b161caed2753
raidensnakesden.net,_443._tcp.raidensnakesden.net,IN,TLSA,3,1,1,75fc08127cc40b293a7ee54edf5db5fb5b98d8f3842cde4830ddb3b9a4f17f7d
ramakersinterieur.nl,_443._tcp.ramakersinterieur.nl,IN,TLSA,3,0,1,8cb3578f8c43491c014ad78e94a2d990fc3e53bc309bd0d6d12e6ae5dbd41dc8
rashmipandit.com,_443._tcp.rashmipandit.com,IN,TLSA,2,1,1,2461dd34edf91656952bf7edf383f087945f58f7426875fb1b10c5a993484a92
rashmipandit.com,_443._tcp.rashmipandit.com,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
ravesteijn.nl,_443._tcp.ravesteijn.nl,IN,TLSA,3,0,1,ad6a8419278b4fc5ed94ebf7e2b8a8ab25aa68fa4450c0ef5302e2ac8eb9294d
rc.frino.de,_443._tcp.rc.frino.de,IN,TLSA,3,1,1,aa6919f665d0b006de8cd1ae16bad92c1e5173068283e530521fa211a367f485
rcconsultoriatelecom.com.br,_443._tcp.rcconsultoriatelecom.com.br,IN,TLSA,3,1,1,e9761813c0bc8149fe053d420212b3108f3d2faa7b855ca1a69ef6689ca250d6
rclr.nl,_443._tcp.rclr.nl,IN,TLSA,3,0,1,16890364a17b7158dc0eff7d2e11b75b549f15752bd1d86ae7cac85d0f681f1d
rda-a1.digid.nl,_443._tcp.rda-a1.digid.nl,IN,TLSA,3,0,1,e42cfbc9139c595c85456957f65c52eb0aadd2f44d969f4cf2704fde91f6ad95
rda-preprod1.digid.nl,_443._tcp.rda-preprod1.digid.nl,IN,TLSA,3,0,1,f5919339ab6a3f09e7d3877f04c701abb5d4ca07e9ecb51c498dcc36b6be61f0
rdap.hostingtool.nl,_443._tcp.rdap.hostingtool.nl,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
reapers-delight.nl,_443._tcp.reapers-delight.nl,IN,TLSA,3,1,1,0b84a1ef7dfd40416749001f3f76d90b77215e051932d53097c8745199cd601f
recyclinginnederland.nl,_443._tcp.recyclinginnederland.nl,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
redbull-racing.nl,_443._tcp.redbull-racing.nl,IN,TLSA,3,1,1,080dbf94d93f4ca6ae7bd12bde92e74e3848421a56080bfae3f6ed2759406371
redemption.openbsd.cz,_443._tcp.redemption.openbsd.cz,IN,TLSA,3,1,1,817e892ad598ec58f2e8fc88bff8dbefb4ea5b65f317c9b56b9f23b6a0a01b51
redemption.openbsd.cz,_443._tcp.redemption.openbsd.cz,IN,TLSA,3,1,1,a4dca012ea47d8579e56cdcc0a47096f3e63303d1bf84a9bf583fb81e5670f6e
redline-it.nl,_443._tcp.redline-it.nl,IN,TLSA,3,0,1,7b38ffbc634f287f6b0f86e1023bb015afff99b44b898a132f1f1831356588f7
redstonesucht.de,_443._tcp.redstonesucht.de,IN,TLSA,2,1,1,276fe8a8c4ec7611565bf9fce6dcace9be320c1b5bea27596b2204071ed04f10
redstonesucht.de,_443._tcp.redstonesucht.de,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
redstonesucht.de,_443._tcp.redstonesucht.de,IN,TLSA,2,1,1,bd936e72b212ef6f773102c6b77d38f94297322efc25396bc3279422e0c89270
redstonesucht.de,_443._tcp.redstonesucht.de,IN,TLSA,2,1,1,e5545e211347241891c554a03934cde9b749664a59d26d615fe58f77990f2d03
redstonesucht.de,_443._tcp.redstonesucht.de,IN,TLSA,3,1,1,a32c8f951dd67b5ae920e2855e24ba6324de2d14debae0cff9b8eda2e083851c
redstonesucht.de,_443._tcp.redstonesucht.de,IN,TLSA,3,1,1,df98acba62855237a3b3a558d46d4b5b6454174d0e9cddd9865c2e05e3319cac
reflectson.org,_443._tcp.reflectson.org,IN,TLSA,3,1,1,f171720cfe9f343c6479386c3834fa9f040e8f24b361f180fad6cf91724f22fc
regeljesubsidie.nl,_443._tcp.regeljesubsidie.nl,IN,TLSA,3,0,1,e31f6175ef1eb0c73836c88413483f20bdb90dae95031b6d3b6d042b6304e386
regio-orkest.nl,_443._tcp.regio-orkest.nl,IN,TLSA,3,0,1,830ee8cbed3669610f083a2be96f9b38b20e2f8b6ce2d3595adb73407f740857
regiozon.nl,_443._tcp.regiozon.nl,IN,TLSA,3,0,1,b97341ab52bcf801292d775ab1a55f5f6b3b8f393bddeed378b7190110757a84
registrars.sidn.nl,_443._tcp.registrars.sidn.nl,IN,TLSA,1,0,1,83324f3f60ab03841cc815d8e9b241be02added8b7796a71499a6ad963686320
regressietherapienoord.nl,_443._tcp.regressietherapienoord.nl,IN,TLSA,3,0,1,101add1f155135bd513aa05482f93f40b4987be621d2e05ed4d900e62ddd2d8f
reindermulder.nl,_443._tcp.reindermulder.nl,IN,TLSA,3,0,1,651889ed4847352ff2f8f1115e834d9d3c86162c658a59b07e1a1e4ec44f232f
relapak.com,_443._tcp.relapak.com,IN,TLSA,3,0,1,ad4a4cb2e818aa7eb2d45d921010bfb0ffc2382dcb78e994eac3b17fd4b54f70
relay-ams.cybertu.be,_443._tcp.relay-ams.cybertu.be,IN,TLSA,3,1,1,082f44209bbbef1918518fd11fca5d781e2f0fe64357bb67633645f3c094d542
relay-ams.cybertu.be,_443._tcp.relay-ams.cybertu.be,IN,TLSA,3,1,1,fed81a8f3c2f550282de8a7b7e8080b6ea0d169ee094396e54e5eb5d3d4e546d
relay-fal.cybertu.be,_443._tcp.relay-fal.cybertu.be,IN,TLSA,3,1,1,90dd4c58cc254a81370bf4ca88bfbe55e8112b5e6169c6fd1a3304d52918ab83
relay-fal.cybertu.be,_443._tcp.relay-fal.cybertu.be,IN,TLSA,3,1,1,ed13e74e2339348a0f0d4f7258eeb8fe0b45fddef8caa2f1d9c93892649e19f6
relay-gen.cybertu.be,_443._tcp.relay-gen.cybertu.be,IN,TLSA,3,1,1,03988f36993090a51dcfab0b8254ecd5797c95bdd186e93400ff42268d50ee75
renekoot.nl,_443._tcp.renekoot.nl,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
renekoot.nl,_443._tcp.renekoot.nl,IN,TLSA,3,1,1,ed652236b6272540377ac0afb6e6c0613fa9e1188bf7d11c39585c81d38897f6
renelouman.nl,_443._tcp.renelouman.nl,IN,TLSA,3,0,1,4e87e7f78a11a5ddbf0279ed7468b0245ff1039189d650dc8f207ebd6727272e
reneschneiders.nl,_443._tcp.reneschneiders.nl,IN,TLSA,3,0,1,7f359de40d4d3f3332b4e99f69066f022bff062779c7d9f723e1de29d2eba35a
renovarecoachingenmediation.nl,_443._tcp.renovarecoachingenmediation.nl,IN,TLSA,3,0,1,54fa8ae9f8ea6cf732c33172297d66940e7fa8901fff00a5e8fd00f1f9d4cc4d
rensderksen.nl,_443._tcp.rensderksen.nl,IN,TLSA,3,0,1,bdc7860a285ecba3529cfe61e4b89b731973a07debc05cde137eb9a26d9b2a57
renswoude.nl,_443._tcp.renswoude.nl,IN,TLSA,2,1,1,237b1e60f05ca932c20d15fbdf6c3156d05a08040eccd6ac7782aa3ba6b49879
renswoude.nl,_443._tcp.renswoude.nl,IN,TLSA,2,1,1,61aa3e460cc89583615dceb9721f48a4acd244551288bd3512df1ceac3785cb5
repair-cafe-lelystad.nl,_443._tcp.repair-cafe-lelystad.nl,IN,TLSA,3,1,1,75068b6a059aed025edf7d40eededa38082508f20a4df9cb772f182a2275b7ba
reppido.be,_443._tcp.reppido.be,IN,TLSA,3,1,1,faf8fbe35c98437c1a95d1ffe9c0530119fd9539610cd328fdb314950c9ce9ea
research-community-engage.eu,_443._tcp.research-community-engage.eu,IN,TLSA,3,1,1,318985e7c80313ced38477211899b96eb31223a8404f070eafc1b0bea8e59600
reshmaroopram.nl,_443._tcp.reshmaroopram.nl,IN,TLSA,3,0,1,20fbea0e0ae8b6ea18e3cec1615d472ab5e9004d35e376e5d428565f7f2b0f56
residencebigband.nl,_443._tcp.residencebigband.nl,IN,TLSA,3,0,1,83ff344e3d46ae67fe370ca146ffe055a6cd2a29ab2f68bbf07c0a246f3376da
restaurantlavash.nl,_443._tcp.restaurantlavash.nl,IN,TLSA,3,0,1,213f587019987621874ae40288b189992625f4f453a98271c6690b6940d1e347
restauratiefonderzoeksfonds.nl,_443._tcp.restauratiefonderzoeksfonds.nl,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
restauratiefonderzoeksfonds.nl,_443._tcp.restauratiefonderzoeksfonds.nl,IN,TLSA,3,1,1,9c0ce243eb782ddd6e93c7e8a0f3277aa09e03dbc1d1db4667562c57f7efe71a
restorativeresearchfund.com,_443._tcp.restorativeresearchfund.com,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
restorativeresearchfund.com,_443._tcp.restorativeresearchfund.com,IN,TLSA,3,1,1,17e2df499f577c1cbdf8fcd922af4f758f0fad4affcc023db76eea1f522b2d14
restorativeresearchfund.nl,_443._tcp.restorativeresearchfund.nl,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
restorativeresearchfund.nl,_443._tcp.restorativeresearchfund.nl,IN,TLSA,3,1,1,537725998d1f3986c6b43857e67144587a2b0bfe52ec6af62caf8f9089dbb04c
retrorewind.ca,_443._tcp.retrorewind.ca,IN,TLSA,3,1,1,071358608b4d25cff890600420901bb10689dfa72ac05e14f03cb1a08a8cefe3
revolutiongroup.be,_443._tcp.revolutiongroup.be,IN,TLSA,3,1,1,f515b413a4cc77a205d36266ab6dda3c637f28010b0d10ca76d6d164a7165633
rhima.aangetekendmailen.nl,_443._tcp.rhima.aangetekendmailen.nl,IN,TLSA,0,1,1,c784333d20bcd742b9fdc3236f4e509b8937070e73067e254dd3bf9c45bf4dde
rhost.nl,_443._tcp.rhost.nl,IN,TLSA,3,0,1,1573da0a4918cbae15fe53d32048f71ab37b4918e8251c7872cffcfd0d3141aa
rhost.nl,_443._tcp.rhost.nl,IN,TLSA,3,0,1,3ca386b9880d32ae74e21e7a35b8a7edc832e4e88e1171f2ca84c4e9dbb3ade0
ridis.nl,_443._tcp.ridis.nl,IN,TLSA,3,0,1,554d94714a810af62fbd36d1eb4a04677f701131adfe3aa94768d538beeafe43
rijschooleddiesneek.nl,_dane.vps.greenbull.it,IN,TLSA,2,1,1,276fe8a8c4ec7611565bf9fce6dcace9be320c1b5bea27596b2204071ed04f10
rijschooleddiesneek.nl,_dane.vps.greenbull.it,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
rijschooleddiesneek.nl,_dane.vps.greenbull.it,IN,TLSA,2,1,1,bd936e72b212ef6f773102c6b77d38f94297322efc25396bc3279422e0c89270
rijschooleddiesneek.nl,_dane.vps.greenbull.it,IN,TLSA,2,1,1,e5545e211347241891c554a03934cde9b749664a59d26d615fe58f77990f2d03
rijschoolnv.nl,_dane.vps.greenbull.it,IN,TLSA,2,1,1,276fe8a8c4ec7611565bf9fce6dcace9be320c1b5bea27596b2204071ed04f10
rijschoolnv.nl,_dane.vps.greenbull.it,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
rijschoolnv.nl,_dane.vps.greenbull.it,IN,TLSA,2,1,1,bd936e72b212ef6f773102c6b77d38f94297322efc25396bc3279422e0c89270
rijschoolnv.nl,_dane.vps.greenbull.it,IN,TLSA,2,1,1,e5545e211347241891c554a03934cde9b749664a59d26d615fe58f77990f2d03
rijschoolswift.nl,_dane.vps.greenbull.it,IN,TLSA,2,1,1,276fe8a8c4ec7611565bf9fce6dcace9be320c1b5bea27596b2204071ed04f10
rijschoolswift.nl,_dane.vps.greenbull.it,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
rijschoolswift.nl,_dane.vps.greenbull.it,IN,TLSA,2,1,1,bd936e72b212ef6f773102c6b77d38f94297322efc25396bc3279422e0c89270
rijschoolswift.nl,_dane.vps.greenbull.it,IN,TLSA,2,1,1,e5545e211347241891c554a03934cde9b749664a59d26d615fe58f77990f2d03
rijswijk-acc.bctcloud.eu,tlsa.bctcloud.eu,IN,TLSA,3,1,1,187fb5901d0d1131f65baa89284d49dcb16df6bc43e427793f49a1f6c80b5e3d
rijswijk-acc.bctcloud.eu,tlsa.bctcloud.eu,IN,TLSA,3,1,1,2da5c547b82856034419a2e39a54a46df4fd20e05a9383e0cf93a734771d0e4c
rijswijk.bctcloud.eu,tlsa.bctcloud.eu,IN,TLSA,3,1,1,187fb5901d0d1131f65baa89284d49dcb16df6bc43e427793f49a1f6c80b5e3d
rijswijk.bctcloud.eu,tlsa.bctcloud.eu,IN,TLSA,3,1,1,2da5c547b82856034419a2e39a54a46df4fd20e05a9383e0cf93a734771d0e4c
rineke.art,_443._tcp.rineke.art,IN,TLSA,2,1,1,8d02536c887482bc34ff54e41d2ba659bf85b341a0a20afadb5813dcfbcf286d
rineke.art,_443._tcp.rineke.art,IN,TLSA,3,1,1,bedac8c0a14f7f41436df3bd97bd6def84b38135f7939068c3eb52c1273f28b4
risseladaeducatie.nl,_443._tcp.risseladaeducatie.nl,IN,TLSA,3,0,1,7e3af7cafea1295cbdb66744568c5ae9a5f6f07f160b9cb3196267015c39c504
